NAPS ID,percent completeness_2013,mean_2013,percent completeness_2014,mean_2014,elevation,percent completeness_2015,mean_2015,percent completeness_2016,mean_2016,numObs,meanNO2_2014_2016,Ra10m,aR10m,bR10m,cR10m,dR10m,eR10m,fR10m,Ra25m,aR25m,bR25m,cR25m,dR25m,eR25m,fR25m,Ra50m,aR50m,bR50m,cR50m,dR50m,eR50m,fR50m,Ra100m,aR100m,bR100m,cR100m,dR100m,eR100m,fR100m,Ra250m,aR250m,bR250m,cR250m,dR250m,eR250m,fR250m,Ra500m,aR500m,bR500m,cR500m,dR500m,eR500m,fR500m,Ra750m,aR750m,bR750m,cR750m,dR750m,eR750m,fR750m,Ra1000m,aR1000m,bR1000m,cR1000m,dR1000m,eR1000m,fR1000m,Ra2000m,aR2000m,bR2000m,cR2000m,dR2000m,eR2000m,fR2000m,Ra3000m,aR3000m,bR3000m,cR3000m,dR3000m,eR3000m,fR3000m,Ra4000m,aR4000m,bR4000m,cR4000m,dR4000m,eR4000m,fR4000m,Ra5000m,aR5000m,bR5000m,cR5000m,dR5000m,eR5000m,fR5000m,Ra10000m,aR10000m,bR10000m,cR10000m,dR10000m,eR10000m,fR10000m,Ra15000m,aR15000m,bR15000m,cR15000m,dR15000m,eR15000m,fR15000m,Ra20000m,aR20000m,bR20000m,cR20000m,dR20000m,eR20000m,fR20000m,aL10m,bL10m,cL10m,aL25m,bL25m,cL25m,aL50m,bL50m,cL50m,aL100m,bL100m,cL100m,aL250m,bL250m,cL250m,aL500m,bL500m,cL500m,aL750m,bL750m,cL750m,aL1000m,bL1000m,cL1000m,aL2000m,bL2000m,cL2000m,aL3000m,bL3000m,cL3000m,aL4000m,bL4000m,cL4000m,aL5000m,bL5000m,cL5000m,aL10000m,bL10000m,cL10000m,aL15000m,bL15000m,cL15000m,aL20000m,bL20000m,cL20000m,port_dist,te_14_16,pr_14_16,sat_10_12,N650m,wa50m,wa100m,wa250m,wa500m,wa750m,wa1000m,wa2000m,wa3000m,wa4000m,wa5000m,wa10000m,wa15000m,wa20000m,PD10,PD25,PD50,PD100,PD250,PD500,PD750,PD1000,PD2000,PD3000,PD4000,PD5000,PD10000,PD15000,PD20000,NDVI_14_16_50m,NDVI_14_16_100m,NDVI_14_16_250m,NDVI_14_16_500m,NDVI_14_16_750m,NDVI_14_16_1000m,NDVI_14_16_2000m,NDVI_14_16_3000m,NDVI_14_16_4000m,NDVI_14_16_5000m,NDVI_14_16_10000m,NDVI_14_16_15000m,NDVI_14_16_20000m
60515,98,13,99,13,99,99,12,99,12,3,12.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099006157,0.099006157,0,0,0,0,0,0.284682787,0.284682787,0,0,0,0,0,1.945886262,1.945886262,0,0,0.544428976,0,1.942355006,5.482688871,5.482688871,0,0,1.363108798,0,19.19310916,6.632495027,6.632495027,0,0,3.200796903,0,22.79542355,7.794106322,7.794106322,0,0,4.912483236,0,30.8645895,15.03493793,15.03493793,0,0,15.2735442,0.381897347,56.12904834,20.15010369,20.15010369,0,0,40.41624705,6.322703179,87.24992912,40.21007613,40.21007613,0,0,74.52547449,16.36741258,105.2919695,64.55643132,62.29385399,2.262577336,2.262577336,119.7884657,21.38914864,355.860886,158.9621118,129.5655064,29.39660545,29.39660545,311.5296972,66.27151013,429.2021501,320.9064002,267.9073153,52.99908481,52.99908481,540.5642145,167.4126443,499.5010763,404.2905159,333.3297425,70.9607734,70.9607734,762.7841673,239.3899476,0.062752135,0,0,0.156880337,0,0,0.3070079,0.082676512,0,0.572723687,0.248309292,0,1.130313151,1.516062969,1.194310655,3.115400097,4.260929754,3.792215922,4.811549943,9.180710635,7.426120851,6.615529403,16.30735164,13.34158012,11.67820979,51.08374559,46.10044529,27.42639518,119.0379886,103.5750092,43.53995862,201.2077137,200.4886468,65.50785969,294.7404249,308.5825296,159.6313669,969.4565293,929.4100632,269.818718,1675.639782,1511.942365,333.4584264,2279.325641,1938.149069,4100.089844,13.5791998,2.0238199,2.94714,0.274302053,0,0,0,0,0,0,0.091552149,0.090618248,0.079179,0.069947954,0.0845062,0.093968624,0.110960134,0,0,0,0,1276,2008,3415,4782,18733,60119,104542,159890,396200,571216,709126,0.299829035,0.248268648,0.434576892,0.450284103,0.450422481,0.486862021,0.537495018,0.542580128,0.543118542,0.542917166,0.572635774,0.603856345,0.624049136
60610,99,7,100,7,271,100,7,99,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197389741,0,0,0,0,0.98948823,0,3.1247992,0,0,0,0,2.359492843,0,5.557706417,0,0,0,0,3.903327637,0,7.818896499,0,0,0,0,5.898928306,0,16.67762693,0,0,0,0,21.0748778,0,31.57990877,0,0,0,0,39.01865902,0,49.87310458,0,0,0,0,61.73278568,0,70.75254979,0,0,0,0,75.85929494,0,128.88102,40.00443126,0,40.00443126,40.00443126,148.0553148,0,196.9595323,75.27114644,13.39015704,61.88098941,61.88098941,212.3384783,0,255.6491521,142.8433658,25.99897946,116.8443863,116.8443863,266.8636947,0,0,0,0.028341122,0,0,0.111168867,0,0,0.241178219,0,0,0.499299758,0.399072253,1.10705268,2.873764548,1.825732154,2.818201296,6.573283415,2.594700196,3.960048298,12.81330955,3.120782984,10.34870725,19.12659055,6.532170408,54.57779606,58.29156468,11.48035091,102.7639191,92.64723474,22.50745333,172.7154958,140.6573217,32.48388042,240.1752955,193.0274091,79.88535998,649.1686613,324.9170627,103.3740353,1205.428666,519.0663149,126.4722607,1583.706834,667.7620185,337512,9.4055901,2.61134,0.686148,0.243356082,0,0,0,0,0,0,0.02514963,0.110199803,0.133136334,0.14099692,0.098858536,0.07864691,0.056704238,0,0,0,135,352,1411,3512,6898,21704,30915,41181,54084,87899,118882,146881,0.244799102,0.170145209,0.261092711,0.265523909,0.294693893,0.330211544,0.40695972,0.426613561,0.43137467,0.433768571,0.520639362,0.571970059,0.600590546
60709,99,5,100,5,252,100,5,99,4,3,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88223538,0,0.88223538,0.88223538,1.17976215,0.727990212,0,1.720809973,0,1.720809973,1.720809973,2.362790848,1.097270405,0,6.595041858,0,6.595041858,6.595041858,7.785798933,4.103895733,19.71112119,10.71802133,0,10.71802133,10.71802133,21.61362837,16.6880633,71.50276692,14.24183971,0,14.24183971,14.24183971,37.77772729,21.36372307,94.1017194,17.47700867,0,17.47700867,17.47700867,52.23373335,24.71494007,117.942328,44.38237756,0,44.38237756,44.38237756,82.85762224,53.14354155,129.5539116,81.45823193,0,81.45823193,81.45823193,90.34869138,56.61359212,144.0024475,123.3619226,0,123.3619226,123.3619226,90.34869138,56.61359212,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154120365,1.715441714,0,3.038859685,5.55499932,1.415187073,5.208256607,8.193265215,2.556767044,7.496153279,12.94204155,6.2523691,37.5617319,46.78072214,18.79586642,84.55810156,97.16690957,27.7935615,137.2212543,152.2238159,31.26950528,203.6946872,202.6677955,39.04872633,385.1258944,307.9197307,41.32076675,468.3746064,310.6398152,45.82120039,611.0969184,331.6775998,424438,10.0037003,2.7483799,0.719057,0.287075002,0,0,0,0,0,0,0,0,0.012569956,0.063154819,0.109169313,0.109603107,0.159525737,0,0,0,0,76,706,2061,3591,14995,34130,46703,60678,71954,75484,77996,0.259921961,0.190776648,0.37069979,0.432899704,0.438181908,0.421537263,0.442277456,0.457850989,0.472729618,0.491194098,0.577189546,0.617254571,0.638604559
60809,100,7,96,8,207,100,8,97,7,3,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380111944,0,0.380111944,0.380111944,0,0,0,0.945843468,0,0.945843468,0.945843468,0,0,0,1.595636801,0,1.595636801,1.595636801,0,0,1.394314049,4.208101636,0,4.208101636,4.208101636,1.001277805,0,9.058071689,10.5607059,0,10.5607059,10.5607059,6.076095659,0,33.69371895,17.41711634,0,17.41711634,17.41711634,11.388623,0,63.36038286,24.24232524,0,24.24232524,24.24232524,18.00917988,0,98.16999925,30.47109025,0,30.47109025,30.47109025,28.54601491,0,170.4400105,60.60295341,0,60.60295341,60.60295341,76.84651306,0,208.0643675,108.8002487,0,108.8002487,108.8002487,101.7056944,0,237.2979149,150.7273333,0,150.7273333,150.7273333,103.6489794,0,0.062752135,0,0,0.156880337,0,0,0.312839501,0,0.079872609,0.587023786,0,0.396197268,1.259376957,0,1.18432932,2.174046147,0.225271046,4.360717764,3.255116257,1.002768717,7.27155866,4.178878816,6.403062046,14.70253862,7.757112787,45.58302489,58.62255698,16.44053494,87.53854048,90.41365566,27.98819732,136.7728087,128.5262429,38.69031549,204.9379836,172.441226,61.74838001,512.609317,396.1594577,89.36021521,741.7845603,478.1812863,98.44344538,903.2020294,487.2417223,6187.310059,8.7408304,2.06828,0.73705,0.41148669,0,0,0,0,0,0,0,0.009990136,0.016821127,0.018094419,0.161816938,0.266715795,0.294565457,0,0,0,0,0,1064,2846,4942,22031,35332,40811,46725,96673,111291,115970,0.429953484,0.267433783,0.345522242,0.376176859,0.40415137,0.443034793,0.473738678,0.519915369,0.54276028,0.571906226,0.641323338,0.683651725,0.708103973
60904,99,6,99,7,244,100,7,98,5,3,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447646636,0.447646636,0,1.175168328,1.175168328,0,0,1.66871081,1.205342089,0,2.093740198,2.093740198,0,0,2.607827334,2.475124262,37.07773231,5.969761308,5.969761308,0,0,13.07244931,7.815347959,68.50197263,8.035832601,8.035832601,0,0,34.00879046,15.0298848,106.5837063,12.2050376,12.2050376,0,0,60.27820059,24.97888705,118.6028279,29.86651605,26.90018852,2.966327535,2.966327535,84.48094125,31.51041632,164.9004604,92.0744389,72.77061576,19.30382314,19.30382314,239.7462361,41.94124967,217.8298733,149.1139666,115.3801523,33.73381427,33.73381427,372.2098038,52.83676573,311.7842322,203.6915965,155.4858818,48.20571467,48.20571467,570.9054163,52.83676573,0,0,0.062752135,0,0,0.156880337,0,0.298933675,0.2889544,0,0.671032262,0.684229614,0,1.894469497,1.92433155,1.439873726,5.766035566,5.376538214,2.817408426,10.85907043,11.96331172,4.385800437,14.60621512,17.63548006,19.65555839,45.48383204,54.57578847,49.11827807,100.0398987,118.6040765,81.01025797,161.4702702,203.5440059,120.4987322,231.5031328,276.2399684,222.5949103,728.0474721,642.9782002,238.3175048,1128.355979,892.7997642,258.5173341,1459.462438,1073.368115,113886,13.2503996,2.68891,1.6457601,0.442867392,0,0,0,0,0,0,0,0,0.001564896,0.001001608,0.006250188,0.003116107,0.002670225,0,0,0,0,182,1202,3505,7269,24080,49785,96271,147109,334613,396590,422778,0.474140343,0.401127334,0.613015151,0.595080847,0.556658682,0.543405418,0.517044634,0.509792805,0.5040548,0.508891463,0.587117866,0.647676372,0.67652907
61004,97,8,99,9,182,85,9,,,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059087139,0,0.16656199,0,0,0,0,0.182494123,0,0.49320174,0,0,0,0,0.669590965,0,1.006576544,0,0,0,0,3.127037592,0,1.583644663,2.790822648,2.790822648,0,0,5.847744154,0,2.340595381,6.21275938,6.21275938,0,0,8.206729494,0,8.998039474,11.62512744,11.62512744,0,0,18.37239125,0,26.5292491,18.66527892,18.66527892,0,0,35.7421491,0,86.04432845,20.74236204,20.74236204,0,0,51.27156772,0,154.6164882,27.0178492,24.40094979,2.616899408,2.616899408,64.62095332,0,243.8837655,75.29963474,42.88283136,32.41680338,32.41680338,106.677049,0,279.0316809,97.94639988,55.32400494,42.62239495,42.62239495,166.8741409,0,301.7452054,116.0876823,68.32710479,47.76057748,47.76057748,229.0423069,0,0,0.062752135,0,0,0.156880337,0,0.115907116,0.310424674,0,0.412163992,0.580768129,0,1.168135846,1.440426687,1.168264392,3.331802485,4.945315865,4.296301309,6.213701904,11.33824503,8.895699675,10.13187721,16.8290713,14.67717805,28.97842991,41.72354505,45.92749628,43.42203785,77.44001115,80.11876421,71.84114664,122.0764353,107.1687334,104.5083251,183.019835,142.718157,168.252542,391.5346103,224.4868092,187.494895,498.0417085,283.1149428,200.4884873,543.2032201,289.1149239,93511.29688,13.7613001,2.3438499,2.44521,0.543608107,0,0,0,0,0.024010671,0.087016402,0.178580371,0.192911195,0.198013836,0.208336254,0.24311694,0.26402363,0.265834895,0,0,0,0,599,1182,2196,4887,17305,33791,46251,58355,68154,80993,86136,0.538344446,0.343187645,0.471369207,0.408911937,0.424437682,0.42902756,0.441864888,0.457896402,0.449364043,0.460129711,0.586604758,0.642467589,0.671655365
61104,100,5,99,5,236,99,5,98,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092504751,0,0,0,0,0,0,0.468782295,0,0,0,0,0,0,0.97240468,0,1.183969514,0,0,0,0,2.815867633,0,1.959332264,0,0,0,0,7.014395192,1.288909871,8.291980765,0,0,0,0,17.66571195,1.765180494,20.30544744,0,0,0,0,41.65180129,2.844139375,28.42308301,7.758660686,7.758660686,0,0,63.00195681,5.226774,34.06296565,18.07134052,18.07134052,0,0,81.93504394,6.475014153,61.46659883,58.06462904,36.26805836,21.79657068,21.79657068,158.940158,7.263442177,92.94192336,94.97484158,48.85220013,46.12264145,46.12264145,289.2903005,7.263442177,122.6506733,128.9562871,60.57738592,68.37890122,68.37890122,413.179963,7.263442177,0,0,0,0,0,0,0,0,0.163594894,0,0,0.769561949,0,0,2.709419824,0,0.361621533,5.755487366,0.377389814,2.108223887,10.45413565,1.027680838,6.002923303,15.82203884,6.713713902,34.72984765,46.38661773,20.31703394,89.56962727,93.5672507,38.19246125,160.6465118,156.8849891,50.98386459,228.6862461,196.0197725,55.93148408,501.9984006,370.8803038,58.5549086,711.7233221,435.1585566,66.96296183,1027.289274,564.3554155,61389,12.1387997,2.4760699,1.2986,0.316435617,0,0,0,0,0,0,0,0.012794512,0.013781698,0.009360313,0.030522606,0.026639429,0.069615068,0,0,0,36,99,1338,4210,7006,26628,45859,67425,78246,93275,104910,121771,0.320483467,0.253189937,0.449605915,0.506489592,0.529625568,0.538828021,0.545988075,0.539026581,0.563724412,0.586782933,0.667585649,0.687762639,0.694030687
61201,90,6,99,6,59,99,5,100,6,3,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384074202,0,0,0,0,0,0,1.006401104,0.367305868,0.301203723,0.917053775,0,0.917053775,0.917053775,5.047709409,1.70971473,2.393552878,1.512157285,0,1.512157285,1.512157285,6.847316802,2.10613177,10.92916364,4.709257554,0,4.709257554,4.709257554,15.33735425,9.398248168,23.48040859,7.789849551,0,7.789849551,7.789849551,22.73083796,14.13328318,30.24665775,15.46867066,6.366530135,9.102140521,9.102140521,29.95441848,19.23618786,35.03076155,25.45833321,15.34624715,10.11208606,10.11208606,36.73459688,21.32768107,55.39876469,58.38052392,42.49085754,15.88966638,15.88966638,97.44330978,22.99897836,70.87629186,90.38163384,69.48895152,20.89268232,20.89268232,165.6720442,22.99897836,87.00208549,120.2262616,91.41601912,28.8102425,28.8102425,245.1269379,22.99897836,0,0.062679711,0.010383016,0,0.144041665,0.124876025,0,0.214621239,0.418802282,0,0.321018749,0.879030893,0.175040826,0.572272562,2.786643796,1.692643577,1.590282117,6.679820868,4.021915469,7.127426724,8.972483934,6.819021208,10.28682074,13.75562428,20.35522979,29.61743436,39.2717197,24.89773312,70.18925681,80.81454228,25.66362733,114.078533,113.1215752,29.46519373,140.09509,130.6796157,42.20774202,192.3603011,143.3206831,52.80624613,207.7447254,148.5316181,52.80624613,207.7447254,148.5316181,107407,12.6240997,2.5984499,0.822797,0.503061614,0,0,0,0,0,0,0.065113464,0.071423769,0.144487641,0.160405625,0.130604317,0.110368553,0.097125162,0,0,0,79,421,3318,5182,6541,19555,34853,42752,46631,53543,60933,65668,0.529864846,0.37054208,0.51758496,0.452442535,0.46529472,0.455459354,0.515441062,0.567460777,0.606864835,0.635583833,0.708893604,0.730054421,0.735934085
61302,100,8,100,7,109,99,7,99,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07018186,0.07018186,0,0,0.272189995,0.015137891,0,3.099965726,3.099965726,0,0,2.977624457,0.534630487,2.720495496,4.894514964,4.894514964,0,0,6.04444081,0.653674262,5.407732614,6.27332121,6.27332121,0,0,10.75091451,1.915986974,18.1804628,18.50653462,18.50653462,0,0,26.46483353,15.08733357,37.32366532,30.01889419,30.01889419,0,0,52.8005708,33.71254505,46.80867474,45.68484864,45.68484864,0,0,89.35854346,37.35541029,54.68638845,67.29261293,67.29261293,0,0,126.9040055,38.82741254,113.4238357,138.7955759,124.4419642,14.35361167,14.35361167,255.6438711,40.81531235,230.0970648,224.7706616,189.8057802,34.96488141,34.96488141,485.6248353,40.81531235,303.6320962,270.914127,217.4865987,53.42752831,53.42752831,666.4615955,40.81531235,0,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.628113524,0,1.093696101,2.093315376,0.577494233,6.138753269,6.417157193,2.144862743,9.442277059,12.84533524,4.150674151,13.78948131,20.20118657,19.12592911,45.13823498,72.38931274,48.72632939,98.07107658,146.0803273,70.32415229,186.1988937,226.0597323,80.01327119,271.2009018,307.8621104,121.7208628,707.6829844,590.4098383,268.5007833,1447.8161,1201.603696,351.7319133,1980.62627,1619.96559,52502.60156,14.0115004,1.98295,2.7867301,0.521822647,0,0,0,0,0,0,0,0.000554785,0.020379502,0.039372241,0.212333418,0.28297081,0.332481798,0,0,0,0,759,1604,3716,7300,27653,59629,96963,122924,160403,255971,333696,0.550723936,0.40038813,0.597067109,0.47508862,0.456574583,0.447310579,0.46783295,0.45346161,0.470747738,0.495216386,0.580709897,0.596913534,0.606935316
61402,100,5,87,5,210,100,6,100,5,3,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152150265,0,0,0,0,0.239669321,0,5.317281399,0,0,0,0,2.797614659,0,16.01970302,0,0,0,0,15.17869478,0,32.78338414,0,0,0,0,32.47103545,0,44.91538538,14.39710615,13.57699494,0.820111214,0.820111214,49.96711325,0,57.13954067,24.60565013,22.63608868,1.969561446,1.969561446,71.37945631,0,109.7726551,74.37730883,55.70057527,18.67673356,18.67673356,184.9846415,0,174.7392164,108.4762091,76.5386829,31.93752619,31.93752619,330.763996,0,245.6716998,143.2293187,99.98022946,43.24908927,43.24908927,519.4432496,0,0.062752135,0,0,0.156880337,0,0,0.313952598,0,0,0.598481187,0.361781097,0,2.479015989,1.430781647,0.292353263,5.819664861,5.874362046,2.235248228,8.640248921,11.82818443,4.154833272,11.15568832,20.10455992,11.38710553,23.15602463,71.79414489,51.67235659,38.98925131,130.7962342,113.9661752,59.6448084,203.3270008,175.6166877,81.99956979,270.0069379,218.5918952,116.0449792,509.9260664,333.255487,124.9086846,639.3532426,399.2132308,127.3760724,773.8159789,401.5012562,38051.10156,13.3451004,2.2881701,2.3736401,0.540204461,0,0,0,0,0,0,0,0,0,9.99E-06,0.000374613,0.001054473,0.00127992,0,0,0,0,0,808,1315,2459,14490,34399,56759,74355,110809,130381,143067,0.525359321,0.340125925,0.607912869,0.609415783,0.587251532,0.567744569,0.567342501,0.569208584,0.565050987,0.575906905,0.632087845,0.663604867,0.677928466
61502,96,7,100,7,325,98,7,98,6,3,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135548857,0,0,0,0,0,0,0.36811658,0,0,0,0,0,0,1.983599727,0,0,0,0,0.1316079,0,4.317732735,0,0,0,0,1.554648638,0,5.470805337,0,0,0,0,2.918530581,0,10.98676178,0,0,0,0,4.141819022,0,23.5662066,0,0,0,0,23.39335572,0.147905848,37.16890514,12.47531339,12.27233456,0.202978835,0.202978835,55.93817196,0.542877356,49.82390947,52.84175431,51.35767961,1.484074694,1.484074694,88.30239598,0.542877356,61.04709938,66.20684024,63.46393021,2.742910026,2.742910026,131.7219802,1.621531426,99.08930699,120.9151206,112.7425444,8.172576181,8.172576181,323.38681,3.269193953,147.2994455,192.3866687,178.9524452,13.43422352,13.43422352,529.6733048,3.269193953,261.6029637,236.8206643,211.2615054,25.55915887,25.55915887,813.9733774,3.269193953,0,0,0.062752135,0,0,0.156880337,0,0.157170183,0.304611708,0.329967655,0.396450356,0.916374644,1.807677884,1.801854467,2.433088554,3.139073008,4.51034907,7.73743664,6.302529605,10.37126592,14.2650075,10.87020216,15.415388,21.2804151,36.57283429,53.39139658,78.56479766,69.13476386,121.8967028,156.3487742,101.0237798,232.0848113,266.6020931,132.7351403,353.439888,379.4112942,229.0248693,977.2263886,814.367863,287.8050406,1429.856859,1051.750395,396.9298508,2081.436321,1400.500515,55365,12.3642998,2.7044499,2.3432901,0.450217676,0,0,0,0,0,0,0,0,0,0.000422503,0.002236564,0.001380613,0.002455278,0,0,0,0,315,2981,5785,8362,43060,84411,136286,195559,345299,384160,521044,0.578114092,0.390848579,0.502293016,0.48906698,0.461477428,0.440740062,0.437616972,0.454726092,0.468027316,0.476237,0.577479239,0.638620785,0.657916672
61603,100,9,99,8,177,98,7,99,8,3,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.621056644,0,0,0,0,0,0,15.11998382,0.87057159,3.797728835,28.5299634,28.5299634,0,0,33.07358783,3.142175142,47.85030138,45.17113373,45.17113373,0,0,62.82620693,14.85592889,52.68567398,82.71046082,82.71046082,0,0,99.76355411,33.668218,104.8175881,179.4393797,179.4393797,0,0,265.8836485,78.90348778,182.6181454,339.8320599,339.8320599,0,0,504.1515963,139.9591801,254.4126534,563.2836379,563.2836379,0,0,797.0821613,277.8628429,0.062752135,0,0,0.149603649,0.089789157,0,0.281352249,0.224220005,0,0.49736572,0.904705487,0.008089122,0.538019638,2.076070649,2.543729217,0.538019638,5.653084563,6.845210759,0.538019638,9.934614026,12.9190298,0.538019638,17.02229632,21.13778406,1.355223306,62.29025161,59.78017137,23.04538265,114.9061158,106.699574,47.37752114,195.2336825,173.4407437,81.19448687,297.5110211,258.7313317,170.6589506,813.8645634,700.237953,332.4176296,1386.048001,1235.951048,570.0657373,2119.530597,1765.086875,27044,13.4996004,2.3724899,2.55988,0.417668647,0,0,0,0,0,0,0,0,0,0,0.157742533,0.2697198,0.326634857,0,0,0,0,0,2984,5776,11988,34267,51653,76017,118878,409760,936919,1264877,0.42317153,0.316861909,0.454540924,0.483300989,0.462078508,0.439933859,0.467513836,0.478156238,0.480031309,0.493377904,0.535277127,0.520184896,0.5314515
61702,100,6,100,7,162,98,7,99,6,3,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076098969,0,0,0,0,0,0,0.458922826,0,0,0,0,0,0,0.968371045,0,0,0,0,0,0,1.471918578,0,0,0,0,0,0,1.973812223,0,0,0,0,0,0,9.105878573,0,1.165899719,0,0,0,0,22.65031854,0.330378347,2.18977151,0,0,0,0,46.15972843,0.568597429,5.904864428,0,0,0,0,68.01844269,0.568597429,144.2074448,51.44607708,38.67531048,12.7707666,12.7707666,242.3876555,0.568597429,199.0509589,92.27917877,68.51374074,23.76543803,23.76543803,355.0449823,0.568597429,271.5082048,160.4996481,112.1055825,48.39406562,48.39406562,504.3761618,0.568597429,0,0,0,0,0,0,0,0,0.129434228,0,0,0.688977702,0,2.203672415,3.397165036,0,8.467956052,8.103997533,0,13.60686172,10.40192946,0,19.14176417,14.4300904,1.126203451,48.32762526,38.79382951,4.330891126,86.09471524,71.17143222,8.985727424,132.5585067,126.7002036,8.985727424,193.8644788,187.1382657,78.68889153,659.8576862,600.4496552,97.23740353,1106.57023,918.9644937,147.9588539,1640.797008,1242.009114,9715,12.7046003,2.2355001,2.5806301,0.265193879,0,0,0,0,0,0,0,0,0,0,0,0.089504719,0.173595395,0,0,0,0,0,259,1662,2287,14181,29618,56293,104855,296734,399753,528782,0.296231863,0.217247461,0.352155966,0.422367621,0.516539435,0.555286617,0.5842505,0.582791042,0.576414146,0.573258215,0.599825965,0.636788383,0.650190235
61802,100,7,99,7,335,98,6,100,6,3,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385584296,0,0,0,0,0,0,0.909097599,0,0,0,0,0.799020952,0,2.510183499,0,0,0,0,1.384491221,0,6.09603449,0,0,0,0,5.168341442,0,26.25539664,2.097275789,0,2.097275789,2.097275789,19.33797347,0,43.8377662,22.92122705,0,22.92122705,22.92122705,34.72213134,0,56.27724241,29.00050001,0,29.00050001,29.00050001,46.39947453,0,64.3854074,35.29198188,0,35.29198188,35.29198188,71.38219197,0.83771769,98.04855288,66.31661445,0,66.31661445,66.31661445,164.098972,5.936120535,134.4983177,125.7963163,35.52341012,90.27290617,90.27290617,309.7168168,5.936120535,251.6996398,232.8698841,121.8065074,111.0633766,111.0633766,565.2620588,5.936120535,0,0.062752135,0,0,0.156880337,0,0,0.302826163,0,0,0.567625021,0.337131772,0.156382067,1.310484723,2.631001816,1.912120139,2.131815942,5.907398581,4.727946809,2.944144943,10.78625962,9.782853874,5.089084971,18.58812399,34.71220139,35.44979952,53.62869941,65.72534585,95.62831369,110.98433,71.5646364,169.9089563,156.1059265,81.72569467,235.1739075,194.6966238,93.83293524,478.2938361,286.9140076,118.5195725,789.8727445,397.6150342,267.0372989,1528.470719,871.382279,44912.10156,12.3542004,2.7293701,3.3231001,0.665327032,0,0,0,0,0,0,0,0,0.000186049,0.016947639,0.009550885,0.006001268,0.004705599,0,0,0,0,280,2070,5012,8575,32205,57990,84828,102127,138598,179868,325943,0.672129342,0.396006192,0.595209404,0.56619721,0.553148349,0.526708649,0.495819967,0.516593595,0.536485151,0.565322858,0.662242462,0.68396702,0.680419482
